16490,13253,300,335,1.35658,0
17865,13876,480,390,13.7505,1
17866,13876,321,473,13.8767,1
17868,13876,159,402,24.7433,1
17869,13876,422,422,52.1717,0
17870,13877,480,390,13.7505,1
17871,13877,321,473,13.8767,1
17873,13877,159,402,24.7433,1
17874,13877,422,422,52.1717,0
17875,13878,480,390,13.7505,1
17876,13878,321,473,13.8767,1
17878,13878,159,402,24.7433,1
17879,13878,422,422,52.1717,0
17880,13879,480,390,13.7505,1
17881,13879,321,473,13.8767,1
17883,13879,159,402,24.7433,1
17884,13879,422,422,52.1717,0
17885,13880,480,390,13.7505,1
17886,13880,321,473,13.8767,1
17888,13880,159,402,24.7433,1
17889,13880,422,422,52.1717,0
17890,13881,173,425,3.71496,0
17893,13884,329,464,32.4384,1
17958,13893,489,439,18.758,1
17960,13894,489,439,18.758,1
17963,13896,316,457,6.41313,1
17964,13897,350,395,23.3497,0
17965,13898,291,539,47.4349,1
17966,13899,351,403,20.6639,0
17969,13900,351,403,20.6639,0
17972,13901,351,403,20.6639,0
17984,13905,253,509,23.6654,1
17986,13906,253,509,23.6654,1
17988,13907,108,426,32.6089,0
17989,13907,242,442,29.7934,0
17990,13908,108,426,32.6089,0
17991,13908,242,442,29.7934,0
17993,13910,291,453,11.925,0
17994,13910,133,467,9.52536,0
17995,13911,291,453,11.925,0
17996,13911,133,467,9.52536,0
17999,13914,399,483,8.48507,0
18001,13915,399,483,8.48507,0
18003,13916,532,309,11.6992,1
18004,13917,315,512,25.3262,1
18005,13918,285,380,37.6956,1
18007,13919,285,380,37.6956,1
18009,13920,316,394,4.42084,1
18012,13923,260,270,13.1594,1
18024,13930,233,592,93.8373,0
18025,13931,301,305,41.7685,1
18027,13932,301,305,41.7685,1
18030,13934,207,505,16.3012,1
18031,13935,323,522,91.1032,1
18034,13938,372,412,10.0304,0
18035,13939,313,427,7.00482,1
18036,13940,330,423,66.332,1
18039,13941,330,423,66.332,1
18042,13942,330,423,66.332,1
18045,13943,336,514,15.1957,0
18086,13956,302,386,2.15612,0
18087,13957,376,436,14.5931,1
18088,13958,259,426,3.96063,0
18118,13967,317,501,16.5368,0
18120,13968,317,501,16.5368,0
18123,13971,302,429,9.33625,0
18124,13972,362,420,19.9387,1
18125,13972,478,429,21.7053,1
18126,13972,247,419,30.0381,0
18127,13972,143,422,21.1767,1
18128,13973,362,420,19.9387,1
18129,13973,478,429,21.7053,1
18130,13973,247,419,30.0381,0
18131,13973,143,422,21.1767,1
18132,13974,362,420,19.9387,1
18133,13974,478,429,21.7053,1
18134,13974,247,419,30.0381,0
18135,13974,143,422,21.1767,1
18136,13975,362,420,19.9387,1
18137,13975,478,429,21.7053,1
18138,13975,247,419,30.0381,0
18139,13975,143,422,21.1767,1
18141,13977,310,492,19.7999,0
18142,13978,332,358,2.94052,0
18144,13980,105,436,12.1191,1
18151,13985,388,510,11.8245,0
18153,13986,388,510,11.8245,0
18156,13988,402,514,17.0489,1
18158,13989,402,514,17.0489,1
18164,13993,388,524,25.1335,0
18166,13994,388,524,25.1335,0
18167,13995,311,363,16.7766,1
18168,13996,250,410,21.408,0
18170,13998,594,353,32.8521,1
18172,13999,594,353,32.8521,1
18174,14000,421,425,22.9378,1
18175,14000,239,439,26.351,0
18176,14001,421,425,22.9378,1
18177,14001,239,439,26.351,0
18179,14003,428,474,46.8489,1
18181,14004,428,474,46.8489,1
18189,14008,337,434,6.24609,1
18191,14009,337,434,6.24609,1
18201,14014,288,565,53.9657,0
18203,14015,288,565,53.9657,0
18206,14018,334,363,47.3581,0
18208,14019,334,363,47.3581,0
18210,14020,439,418,71.7212,1
18212,14021,439,418,71.7212,1
18214,14022,309,430,4.35763,0
18215,14023,385,457,33.3904,1
18216,14023,441,466,38.6561,1
18217,14024,385,457,33.3904,1
18218,14024,441,466,38.6561,1
18219,14025,379,459,24.6925,1
18220,14026,364,566,41.3946,0
18221,14026,279,567,43.0478,0
18222,14027,364,566,41.3946,0
18223,14027,279,567,43.0478,0
18229,14031,475,529,56.9205,1
18231,14032,475,529,56.9205,1
18233,14033,530,392,8.05,0
18235,14034,530,392,8.05,0
18237,14035,296,553,24.4129,0
18239,14036,296,553,24.4129,0
18241,14037,317,419,10.216,0
18243,14039,332,537,47.7723,1
18248,14042,282,415,7.07695,1
18249,14043,420,394,5.01126,0
18255,14047,184,456,12.3121,0
18256,14047,451,446,5.46243,0
18257,14048,184,456,12.3121,0
18258,14048,451,446,5.46243,0
18259,14049,174,438,5.53618,0
18260,14050,333,460,14.9141,1
18263,14051,333,460,14.9141,1
18266,14052,333,460,14.9141,1
18331,14071,344,426,16.0848,1
18336,14074,259,464,26.6216,1
18345,14079,407,510,46.7366,0
18347,14080,407,510,46.7366,0
18349,14081,350,393,10.1336,1
18350,14082,327,368,1.89932,0
18351,14083,179,383,6.80026,1
18352,14083,392,358,11.9829,0
18353,14084,179,383,6.80026,1
18354,14084,392,358,11.9829,0
18355,14085,351,384,2.08706,0
18357,14086,441,533,13.4084,0
18359,14087,441,533,13.4084,0
18360,14088,160,440,11.2831,1
18361,14089,265,432,12.804,0
18363,14090,265,432,12.804,0
18365,14091,328,444,19.0804,1
18376,14096,362,486,9.36764,0
18386,14102,256,444,9.42866,0
18389,14103,256,444,9.42866,0
18392,14104,256,444,9.42866,0
18396,14106,433,383,3.48024,0
18397,14106,124,310,3.40924,0
18398,14107,433,383,3.48024,0
18399,14107,124,310,3.40924,0
18409,14111,335,525,21.3389,1
18411,14112,335,525,21.3389,1
18413,14113,425,542,38.5542,1
18425,14118,160,488,14.3392,0
18427,14119,160,488,14.3392,0
18431,14123,279,495,11.9766,0
18433,14125,403,405,8.69602,1
18434,14125,262,440,10.8945,0
18436,14126,403,405,8.69602,1
18437,14126,262,440,10.8945,0
18439,14127,403,405,8.69602,1
18440,14127,262,440,10.8945,0
18442,14128,348,473,15.7611,0
18443,14129,50,204,38.2075,0
18445,14129,229,251,60.4144,0
18446,14130,50,204,38.2075,0
18448,14130,229,251,60.4144,0
18449,14131,50,204,38.2075,0
18451,14131,229,251,60.4144,0
18452,14132,333,551,19.5906,0
18453,14133,531,141,29.3999,0
18456,14134,531,141,29.3999,0
18459,14135,531,141,29.3999,0
18462,14136,435,495,22.9275,0
18463,14137,384,478,12.3414,0
18465,14138,384,478,12.3414,0
18468,14140,331,423,6.95015,0
18470,14140,163,429,7.00039,0
18471,14141,331,423,6.95015,0
18473,14141,163,429,7.00039,0
18474,14142,331,423,6.95015,0
18476,14142,163,429,7.00039,0
18477,14143,328,397,24.6021,1
18479,14145,272,477,12.985,1
18481,14147,318,511,22.434,1
18482,14147,402,523,42.5514,1
18484,14148,318,511,22.434,1
18485,14148,402,523,42.5514,1
18487,14149,318,511,22.434,1
18488,14149,402,523,42.5514,1
18490,14150,326,529,42.4984,1
18491,14151,323,504,33.1982,1
18492,14152,348,420,2.96449,0
18494,14153,348,420,2.96449,0
18500,14156,328,450,32.005,1
18502,14157,328,450,32.005,1
18506,14160,323,516,53.2432,1
18507,14161,345,491,16.9719,0
18509,14162,345,491,16.9719,0
18511,14163,538,482,7.90657,0
18512,14164,328,452,31.4424,1
18515,14165,328,452,31.4424,1
18518,14166,328,452,31.4424,1
18538,14172,324,368,17.6643,1
18539,14173,314,237,31.1628,0
18540,14173,171,408,5.68964,0
18541,14173,460,290,17.5521,0
18542,14173,32,337,18.5147,0
18543,14173,482,121,69.8189,1
18544,14174,314,237,31.1628,0
18545,14174,171,408,5.68964,0
18546,14174,460,290,17.5521,0
18547,14174,32,337,18.5147,0
18548,14174,482,121,69.8189,1
18549,14175,314,237,31.1628,0
18550,14175,171,408,5.68964,0
18551,14175,460,290,17.5521,0
18552,14175,32,337,18.5147,0
18553,14175,482,121,69.8189,1
18554,14176,314,237,31.1628,0
18555,14176,171,408,5.68964,0
18556,14176,460,290,17.5521,0
18557,14176,32,337,18.5147,0
18558,14176,482,121,69.8189,1
18559,14177,314,237,31.1628,0
18560,14177,171,408,5.68964,0
18561,14177,460,290,17.5521,0
18562,14177,32,337,18.5147,0
18563,14177,482,121,69.8189,1
18564,14178,385,360,29.8347,1
18565,14179,349,419,15.0295,1
18568,14180,349,419,15.0295,1
18571,14181,349,419,15.0295,1
18574,14182,373,565,63.3467,0
18576,14183,373,565,63.3467,0
18578,14184,304,529,22.3252,1
18579,14185,288,486,10.4405,0
18581,14186,288,486,10.4405,0
18621,14199,433,441,5.65754,0
18622,14200,328,529,17.704,1
18624,14202,242,352,10.5668,1
18625,14202,449,376,14.0916,1
18626,14203,242,352,10.5668,1
18627,14203,449,376,14.0916,1
18628,14204,406,352,32.713,0
18629,14205,358,473,57.1189,1
18630,14205,308,494,56.8573,1
18631,14206,358,473,57.1189,1
18632,14206,308,494,56.8573,1
18637,14209,282,350,67.8708,1
18639,14210,325,523,54.2876,1
18641,14211,325,523,54.2876,1
18642,14212,285,440,10.4746,1
18644,14213,285,440,10.4746,1
18650,14216,337,396,14.1368,0
18652,14217,337,396,14.1368,0
18654,14218,317,354,22.6475,0
18655,14218,199,348,32.8941,0
18656,14219,317,354,22.6475,0
18657,14219,199,348,32.8941,0
18658,14220,314,342,15.4304,1
18659,14221,433,375,13.3164,1
18660,14222,313,396,19.8874,1
18661,14223,325,532,40.0822,1
18663,14224,325,532,40.0822,1
18666,14225,196,493,70.2212,0
18668,14226,196,493,70.2212,0
18673,14229,317,559,32.831,0
18677,14233,375,435,29.0414,1
18678,14234,312,462,24.9422,1
18679,14235,323,483,22.6123,1
18680,14236,132,356,8.81732,1
18685,14239,202,289,95.308,1
18686,14239,179,296,83.9003,1
18687,14240,202,289,95.308,1
18688,14240,179,296,83.9003,1
18689,14241,396,449,16.8373,1
18691,14242,396,449,16.8373,1
18693,14243,386,456,22.9996,1
18694,14243,243,473,22.5216,1
18695,14244,386,456,22.9996,1
18696,14244,243,473,22.5216,1
18698,14245,300,500,25.8455,1
18699,14245,362,526,38.8173,1
18701,14246,300,500,25.8455,1
18702,14246,362,526,38.8173,1
18704,14247,300,500,25.8455,1
18705,14247,362,526,38.8173,1
18706,14248,385,428,8.02178,1
18708,14249,385,428,8.02178,1
18710,14250,353,111,51.2769,0
18712,14251,353,111,51.2769,0
18719,14255,417,470,14.0708,0
18722,14256,417,470,14.0708,0
18725,14257,417,470,14.0708,0
18728,14258,300,491,36.6697,1
18729,14258,367,507,42.3097,0
18730,14259,300,491,36.6697,1
18731,14259,367,507,42.3097,0
18738,14264,317,499,26.9332,1
18740,14265,349,452,21.9237,1
18742,14266,349,452,21.9237,1
18747,14269,313,561,51.4379,1
18750,14272,304,399,12.5367,0
18752,14274,347,540,48.2905,1
18753,14275,278,454,5.38954,0
18755,14277,318,521,13.0666,0
18757,14278,318,521,13.0666,0
18763,14281,489,488,7.47527,0
18765,14282,316,528,11.3645,0
18768,14283,316,528,11.3645,0
18771,14284,316,528,11.3645,0
18774,14285,391,475,17.5628,1
18775,14285,225,478,8.66438,1
18777,14286,391,475,17.5628,1
18778,14286,225,478,8.66438,1
18780,14287,391,475,17.5628,1
18781,14287,225,478,8.66438,1
18783,14289,359,514,28.9634,0
18784,14290,319,408,34.3509,0
18785,14290,417,444,9.49401,0
18786,14291,319,408,34.3509,0
18787,14291,417,444,9.49401,0
18792,14294,337,405,13.2539,1
18794,14296,273,522,28.0068,1
18797,14298,287,430,26.1709,1
18799,14299,287,430,26.1709,1
18800,14300,446,415,7.60293,0
18802,14301,446,415,7.60293,0
18805,14303,199,537,29.3116,1
18806,14304,331,486,12.8325,1
18810,14307,125,508,22.7758,0
18812,14308,125,508,22.7758,0
18813,14309,319,528,62.0418,1
18815,14310,319,528,62.0418,1
18817,14311,332,437,55.6068,1
18819,14313,258,452,24.6569,1
18820,14314,330,510,33.9861,0
18822,14315,330,510,33.9861,0
18824,14316,342,333,1.4772,0
18825,14317,361,469,99.4175,1
18826,14318,176,456,24.3158,1
18827,14318,428,451,20.9076,1
18828,14318,334,452,24.5903,1
18829,14318,256,463,28.188,1
18830,14319,176,456,24.3158,1
18831,14319,428,451,20.9076,1
18832,14319,334,452,24.5903,1
18833,14319,256,463,28.188,1
18834,14320,176,456,24.3158,1
18835,14320,428,451,20.9076,1
18836,14320,334,452,24.5903,1
18837,14320,256,463,28.188,1
18838,14321,176,456,24.3158,1
18839,14321,428,451,20.9076,1
18840,14321,334,452,24.5903,1
18841,14321,256,463,28.188,1
18847,14325,338,512,21.7849,0
18849,14326,338,512,21.7849,0
18856,14330,374,425,13.4724,1
18857,14330,266,466,16.4386,1
18858,14331,374,425,13.4724,1
18859,14331,266,466,16.4386,1
18862,14334,350,347,70.8651,1
18864,14335,350,347,70.8651,1
18866,14336,291,462,11.0285,1
18868,14337,291,462,11.0285,1
18870,14338,377,401,28.3441,1
18872,14339,377,401,28.3441,1
18875,14341,319,535,79.4877,1
18876,14342,321,385,16.3389,1
18877,14343,308,423,32.2596,0
18878,14344,246,424,7.05769,0
18881,14345,246,424,7.05769,0
18884,14346,246,424,7.05769,0
18896,14350,326,449,58.1405,1
18898,14351,326,449,58.1405,1
18900,14352,329,468,24.2367,1
18902,14354,318,346,47.6168,1
18903,14355,416,431,12.7669,0
18905,14356,416,431,12.7669,0
18911,14359,431,451,23.0995,0
18916,14362,310,510,83.4726,1
18919,14363,310,510,83.4726,1
18922,14364,310,510,83.4726,1
18926,14366,502,406,8.01832,0
18927,14367,282,516,31.3126,1
18928,14367,360,530,34.3451,1
18930,14368,282,516,31.3126,1
18931,14368,360,530,34.3451,1
18933,14369,282,516,31.3126,1
18934,14369,360,530,34.3451,1
18939,14373,473,491,9.44345,1
18941,14374,473,491,9.44345,1
18945,14377,302,379,10.8308,1
18946,14378,319,522,38.152,1
18947,14379,325,478,40.9068,0
18949,14380,325,478,40.9068,0
18951,14381,303,462,30.4671,1
18952,14382,473,305,36.1008,1
18953,14382,270,469,45.2047,1
18954,14382,219,447,89.7262,1
18955,14383,473,305,36.1008,1
18956,14383,270,469,45.2047,1
18957,14383,219,447,89.7262,1
18958,14384,473,305,36.1008,1
18959,14384,270,469,45.2047,1
18960,14384,219,447,89.7262,1
18979,14391,322,464,20.2602,1
18980,14392,252,342,2.04897,0
18981,14393,341,506,17.5282,1
18982,14394,433,503,39.4529,1
18984,14395,433,503,39.4529,1
18986,14396,296,323,1.53854,0
18987,14397,312,400,8.09758,1
18992,14400,308,476,25.87,1
18996,14401,308,476,25.87,1
19000,14402,308,476,25.87,1
19004,14403,308,476,25.87,1
19008,14404,473,380,9.87036,1
19010,14406,342,353,1.43144,0
19012,14408,272,434,11.0598,1
19014,14410,335,410,9.13613,1
19015,14411,322,445,28.5854,0
19021,14415,347,523,16.5388,0
19023,14416,347,523,16.5388,0
19025,14417,288,520,60.0059,1
19026,14418,340,466,45.4052,1
19028,14419,340,466,45.4052,1
19034,14422,387,526,39.2224,1
19035,14423,525,461,6.9146,0
19036,14424,325,442,14.2718,0
19038,14425,325,442,14.2718,0
19040,14426,314,414,16.5381,0
19141,14437,276,411,12.8313,1
19144,14438,276,411,12.8313,1
19147,14439,276,411,12.8313,1
19154,14442,606,269,27.7131,0
19155,14442,274,438,2.79063,1
19156,14443,606,269,27.7131,0
19157,14443,274,438,2.79063,1
19159,14445,293,357,1.94266,0
19161,14446,293,357,1.94266,0
19172,14453,348,522,66.6884,0
19174,14454,348,522,66.6884,0
19178,14458,450,427,10.56,1
19179,14458,224,391,18.5878,1
19180,14458,327,350,93.9881,0
19181,14458,315,500,30.069,0
19182,14459,450,427,10.56,1
19183,14459,224,391,18.5878,1
19184,14459,327,350,93.9881,0
19185,14459,315,500,30.069,0
19186,14460,450,427,10.56,1
19187,14460,224,391,18.5878,1
19188,14460,327,350,93.9881,0
19189,14460,315,500,30.069,0
19190,14461,450,427,10.56,1
19191,14461,224,391,18.5878,1
19192,14461,327,350,93.9881,0
19193,14461,315,500,30.069,0
19195,14463,325,467,19.1456,1
19196,14464,425,406,3.21023,0
19197,14464,570,268,61.4369,0
19199,14465,425,406,3.21023,0
19200,14465,570,268,61.4369,0
19202,14466,425,406,3.21023,0
19203,14466,570,268,61.4369,0
19206,14467,459,406,17.6384,1
19208,14468,459,406,17.6384,1
19210,14470,382,484,72.3292,0
19214,14471,382,484,72.3292,0
19218,14472,382,484,72.3292,0
19222,14473,382,484,72.3292,0
19226,14474,73,441,37.4235,1
19227,14474,358,455,38.4168,1
19228,14474,425,448,42.729,1
19229,14474,273,442,27.2304,1
19230,14475,73,441,37.4235,1
19231,14475,358,455,38.4168,1
19232,14475,425,448,42.729,1
19233,14475,273,442,27.2304,1
19234,14476,73,441,37.4235,1
19235,14476,358,455,38.4168,1
19236,14476,425,448,42.729,1
19237,14476,273,442,27.2304,1
19238,14477,73,441,37.4235,1
19239,14477,358,455,38.4168,1
19240,14477,425,448,42.729,1
19241,14477,273,442,27.2304,1
19243,14478,186,503,21.214,0
19245,14479,186,503,21.214,0
19272,14486,507,418,9.55558,1
19273,14486,250,386,8.09838,1
19274,14486,382,407,16.4783,0
19275,14486,125,269,51.3605,1
19276,14486,611,368,48.82,0
19277,14487,507,418,9.55558,1
19278,14487,250,386,8.09838,1
19279,14487,382,407,16.4783,0
19280,14487,125,269,51.3605,1
19281,14487,611,368,48.82,0
19282,14488,507,418,9.55558,1
19283,14488,250,386,8.09838,1
19284,14488,382,407,16.4783,0
19285,14488,125,269,51.3605,1
19286,14488,611,368,48.82,0
19287,14489,507,418,9.55558,1
19288,14489,250,386,8.09838,1
19289,14489,382,407,16.4783,0
19290,14489,125,269,51.3605,1
19291,14489,611,368,48.82,0
19292,14490,507,418,9.55558,1
19293,14490,250,386,8.09838,1
19294,14490,382,407,16.4783,0
19295,14490,125,269,51.3605,1
19296,14490,611,368,48.82,0
19297,14491,489,491,24.8831,1
19299,14492,489,491,24.8831,1
19302,14494,399,436,30.5307,1
19304,14496,245,556,32.8758,0
19306,14497,245,556,32.8758,0
19317,14501,413,350,16.7546,0
19318,14501,314,446,8.59908,1
19319,14502,413,350,16.7546,0
19320,14502,314,446,8.59908,1
19322,14504,309,509,9.68322,0
19324,14505,309,509,9.68322,0
19330,14508,318,525,24.1795,1
19332,14509,318,525,24.1795,1
19334,14510,292,433,15.1704,1
19335,14510,413,431,16.207,1
19337,14511,292,433,15.1704,1
19338,14511,413,431,16.207,1
19340,14512,292,433,15.1704,1
19341,14512,413,431,16.207,1
19347,14515,318,317,20.0049,0
19353,14519,324,506,30.3048,1
19355,14520,324,506,30.3048,1
19357,14521,322,492,55.3289,1
19358,14522,345,445,5.42079,0
19360,14523,343,409,29.3662,1
19362,14524,343,409,29.3662,1
19363,14525,342,536,19.6385,1
19365,14527,313,485,33.1284,1
19370,14530,536,533,34.6854,1
19371,14531,175,435,29.5997,1
19373,14532,175,435,29.5997,1
19375,14533,439,411,15.4107,1
19376,14533,303,407,17.1016,1
19377,14534,439,411,15.4107,1
19378,14534,303,407,17.1016,1
19379,14535,344,544,44.3963,0
19381,14536,344,544,44.3963,0
19384,14538,299,291,1.50795,1
19391,14543,324,542,38.0952,1
19393,14544,324,542,38.0952,1
19397,14547,242,371,13.6039,1
19398,14547,434,327,9.28882,0
19399,14548,242,371,13.6039,1
19400,14548,434,327,9.28882,0
19401,14549,345,499,11.4449,0
19403,14550,345,499,11.4449,0
19414,14554,496,441,7.85517,0
19416,14556,291,546,25.8276,1
19434,14564,364,442,23.0501,1
19435,14564,280,459,33.0803,1
19436,14565,364,442,23.0501,1
19437,14565,280,459,33.0803,1
19438,14566,319,431,30.9272,0
19440,14568,365,405,12.5768,1
19441,14569,417,367,71.1235,1
19442,14569,539,361,65.3165,1
19443,14569,42,365,69.6243,0
19445,14569,257,363,81.0287,0
19446,14570,417,367,71.1235,1
19447,14570,539,361,65.3165,1
19448,14570,42,365,69.6243,0
19450,14570,257,363,81.0287,0
19451,14571,417,367,71.1235,1
19452,14571,539,361,65.3165,1
19453,14571,42,365,69.6243,0
19455,14571,257,363,81.0287,0
19456,14572,417,367,71.1235,1
19457,14572,539,361,65.3165,1
19458,14572,42,365,69.6243,0
19460,14572,257,363,81.0287,0
19461,14573,417,367,71.1235,1
19462,14573,539,361,65.3165,1
19463,14573,42,365,69.6243,0
19465,14573,257,363,81.0287,0
19467,14575,292,354,2.37279,0
19469,14576,292,354,2.37279,0
19471,14577,341,307,7.55761,1
19473,14578,341,307,7.55761,1
19475,14579,342,258,4.36269,1
19476,14580,333,241,4.59868,1
19477,14581,206,227,3.5372,0
